level_id,start_term,plan_id,degree_id,student_id,email,name,username,password,age,gender,active
GR,2121,2,2,101312,,,,,,,N
GR,2101,2,2,101313,,,,,,,N
GR,2081,2,2,101314,,,,,,,N
GR,2171,1,2,101315,,,,,,,N
GR,2131,2,2,101316,,,,,,,N
GR,2131,2,2,101317,,,,,,,N
GR,2121,2,2,101318,,,,,,,N
GR,2131,2,2,101319,,,,,,,N
GR,2091,2,2,101320,,,,,,,N
GR,2101,2,2,101321,,,,,,,N
GR,2091,3,2,101322,,,,,,,N
GR,2111,2,2,101323,,,,,,,N
UG,2171,1,1,101324,,,,,,,N
GR,2111,2,2,101325,,,,,,,N
GR,2131,2,2,101326,,,,,,,N
GR,2101,2,2,101327,,,,,,,N
GR,2101,2,2,101328,,,,,,,N
GR,2061,2,2,101329,,,,,,,N
GR,2061,2,2,101330,,,,,,,N
GR,2161,1,2,101331,,,,,,,N
GR,2174,1,2,101332,,,,,,,N
GR,2111,3,2,101333,,,,,,,N
GR,2151,1,2,101334,,,,,,,N
GR,2061,2,2,101335,,,,,,,N
GR,2061,3,2,101336,,,,,,,N
GR,2131,3,2,101337,,,,,,,N
UG,2064,1,1,101338,,,,,,,N
GR,2061,2,2,101339,,,,,,,N
GR,2144,1,2,101340,,,,,,,N
GR,2131,1,2,101341,,,,,,,N
GR,2131,1,2,101342,,,,,,,N
UG,2141,1,1,101343,,,,,,,N
GR,2121,2,2,101344,,,,,,,N
GR,2061,2,2,101345,,,,,,,N
GR,2151,3,2,101346,,,,,,,N
GR,2191,1,2,101347,,,,,,,N
GR,2131,3,2,101348,,,,,,,N
UG,2201,1,1,101349,,,,,,,N
GR,2131,1,2,101350,,,,,,,N
GR,2131,1,2,101351,,,,,,,N
GR,2131,1,2,101352,,,,,,,N
GR,2161,1,2,101353,,,,,,,N
GR,2171,2,2,101354,,,,,,,N
GR,2151,1,2,101355,,,,,,,N
GR,2131,2,2,101356,,,,,,,N
GR,2141,2,2,101357,,,,,,,N
GR,2151,2,2,101358,,,,,,,N
GR,2161,2,2,101359,,,,,,,N
GR,2161,2,2,101360,,,,,,,N
GR,2171,1,3,101361,,,,,,,N
GR,2174,1,2,101362,,,,,,,N
GR,2151,1,2,101363,,,,,,,N
GR,2161,1,2,101364,,,,,,,N
UG,2181,1,1,101365,,,,,,,N
GR,2161,1,2,101366,,,,,,,N
GR,2151,1,2,101367,,,,,,,N
GR,2121,2,2,101368,,,,,,,N
GR,2181,1,2,101369,,,,,,,N
GR,2151,2,2,101370,,,,,,,N
GR,2151,2,2,101371,,,,,,,N
GR,2131,1,2,101372,,,,,,,N
GR,2131,1,2,101373,,,,,,,N
GR,2141,2,2,101374,,,,,,,N
GR,2141,1,2,101375,,,,,,,N
GR,2171,1,2,101376,,,,,,,N
GR,2161,1,2,101377,,,,,,,N
GR,2161,1,2,101378,,,,,,,N
UG,2191,4,1,101379,,,,,,,N
GR,2064,2,2,101380,,,,,,,N
GR,2161,2,2,101381,,,,,,,N
GR,2184,1,2,101382,,,,,,,N
GR,2191,1,2,101383,,,,,,,N
GR,2111,1,2,101384,,,,,,,N
GR,2181,1,2,101385,,,,,,,N
GR,2171,1,2,101386,,,,,,,N
GR,2181,2,2,101387,,,,,,,N
GR,2191,1,2,101388,,,,,,,N
GR,2171,1,2,101389,,,,,,,N
GR,2181,1,2,101390,,,,,,,N
GR,2161,1,2,101391,,,,,,,N
GR,2071,2,2,101392,,,,,,,N
GR,2181,1,2,101393,,,,,,,N
GR,2181,4,3,101394,,,,,,,N
GR,2091,2,2,101395,,,,,,,N
GR,2174,1,2,101396,,,,,,,N
GR,2181,1,2,101397,,,,,,,N
UG,2191,1,1,101398,,,,,,,N
GR,2171,2,2,101399,,,,,,,N
GR,2181,1,2,101400,,,,,,,N
GR,2161,1,2,101401,,,,,,,N
UG,2121,1,1,101402,,,,,,,N
GR,2181,1,2,101403,,,,,,,N
GR,2121,2,2,101404,,,,,,,N
GR,2191,1,2,101405,,,,,,,N
GR,2181,1,2,101406,,,,,,,N
GR,2191,1,2,101407,,,,,,,N
GR,2191,1,2,101408,,,,,,,N
GR,2101,2,2,101409,,,,,,,N
GR,2161,1,2,101410,,,,,,,N
GR,2161,3,2,101411,,,,,,,N
GR,2171,3,2,101412,,,,,,,N
UG,2114,1,1,101413,,,,,,,N
GR,2117,2,2,101414,,,,,,,N
GR,2181,2,2,101415,,,,,,,N
GR,2191,1,2,101416,,,,,,,N
GR,2061,2,2,101417,,,,,,,N
GR,2077,2,2,101418,,,,,,,N
GR,2151,1,2,101419,,,,,,,N
GR,2191,1,2,101420,,,,,,,N
GR,2141,2,2,101421,,,,,,,N
GR,2151,2,2,101422,,,,,,,N
GR,2161,1,2,101423,,,,,,,N
GR,2061,1,3,101424,,,,,,,N
GR,2181,1,2,101425,,,,,,,N
GR,2191,4,3,101426,,,,,,,N
UG,2084,1,1,101427,,,,,,,N
UG,2084,1,1,102579,,,,,,,N
GR,2071,2,2,101428,,,,,,,N
GR,2061,2,2,101429,,,,,,,N
GR,2061,2,2,101430,,,,,,,N
GR,2191,4,3,101431,,,,,,,N
GR,2071,2,2,101432,,,,,,,N
GR,2101,2,2,101433,,,,,,,N
GR,2131,1,2,101434,,,,,,,N
GR,2071,2,2,101435,,,,,,,N
GR,2071,1,2,101436,,,,,,,N
GR,2074,2,2,101437,,,,,,,N
GR,2061,1,3,101438,,,,,,,N
GR,2061,3,2,101439,,,,,,,N
GR,2094,1,2,101440,,,,,,,N
GR,2071,2,2,101441,,,,,,,N
GR,2104,2,2,101442,,,,,,,N
GR,2151,2,2,101443,,,,,,,N
UG,2144,1,1,101444,,,,,,,N
GR,2061,2,2,101445,,,,,,,N
GR,2074,2,2,101446,,,,,,,N
GR,2151,1,2,101447,,,,,,,N
GR,2061,2,2,101448,,,,,,,N
GR,2181,1,2,101449,,,,,,,N
GR,2061,1,2,101450,,,,,,,N
UG,2061,1,1,101451,,,,,,,N
GR,2111,2,2,101452,,,,,,,N
GR,2101,2,2,101453,,,,,,,N
GR,2061,2,2,101454,,,,,,,N
GR,2101,2,2,101455,,,,,,,N
GR,2061,1,2,101456,,,,,,,N
GR,2061,2,2,101457,,,,,,,N
UG,2101,1,1,101458,,,,,,,N
GR,2077,2,2,101459,,,,,,,N
GR,2181,2,2,101460,,,,,,,N
GR,2061,1,2,101461,,,,,,,N
UG,2124,1,1,101462,,,,,,,N
UG,2061,1,1,101463,,,,,,,N
UG,2061,1,1,101464,,,,,,,N
GR,2061,1,2,101465,,,,,,,N
GR,2061,1,2,101466,,,,,,,N
GR,2061,2,2,101467,,,,,,,N
GR,2071,2,2,101468,,,,,,,N
GR,2061,3,2,101469,,,,,,,N
GR,2071,2,2,101470,,,,,,,N
GR,2081,2,2,101471,,,,,,,N
UG,2084,1,1,101472,,,,,,,N
GR,2071,2,3,101473,,,,,,,N
GR,2107,1,2,101474,,,,,,,N
GR,2141,2,2,101475,,,,,,,N
GR,2101,2,2,101476,,,,,,,N
UG,2061,1,1,101477,,,,,,,N
GR,2121,2,2,101478,,,,,,,N
UG,2084,1,1,101479,,,,,,,N
GR,2061,1,2,101480,,,,,,,N
GR,2061,2,2,101481,,,,,,,N
GR,2071,1,2,101482,,,,,,,N
GR,2061,2,2,101483,,,,,,,N
GR,2061,2,2,101484,,,,,,,N
GR,2067,2,2,101485,,,,,,,N
GR,2071,2,2,101486,,,,,,,N
GR,2091,2,2,101487,,,,,,,N
GR,2077,2,2,101488,,,,,,,N
GR,2087,2,2,101489,,,,,,,N
GR,2094,2,2,101490,,,,,,,N
GR,2091,3,2,101491,,,,,,,N
GR,2081,2,2,101492,,,,,,,N
GR,2061,2,3,101493,,,,,,,N
GR,2071,2,2,101494,,,,,,,N
UG,2131,1,1,101495,,,,,,,N
GR,2061,2,2,101496,,,,,,,N
GR,2061,3,2,101497,,,,,,,N
GR,2131,2,2,101498,,,,,,,N
GR,2061,1,2,101499,,,,,,,N
GR,2111,1,2,101500,,,,,,,N
GR,2114,2,2,101501,,,,,,,N
UG,2097,1,1,101502,,,,,,,N
GR,2061,2,3,101503,,,,,,,N
GR,2061,2,2,101504,,,,,,,N
GR,2101,2,2,101505,,,,,,,N
GR,2114,2,2,101506,,,,,,,N
GR,2081,2,2,101507,,,,,,,N
GR,2071,2,2,101508,,,,,,,N
GR,2061,2,2,101509,,,,,,,N
GR,2134,1,2,101510,,,,,,,N
GR,2091,2,2,101511,,,,,,,N
GR,2061,2,2,101512,,,,,,,N
GR,2061,2,2,101513,,,,,,,N
GR,2134,3,2,101514,,,,,,,N
GR,2091,2,2,101515,,,,,,,N
GR,2141,1,2,101516,,,,,,,N
GR,2081,3,2,101517,,,,,,,N
GR,2121,2,2,101518,,,,,,,N
GR,2061,2,2,101519,,,,,,,N
GR,2061,3,2,101520,,,,,,,N
GR,2107,2,2,101521,,,,,,,N
GR,2107,2,2,101522,,,,,,,N
GR,2121,1,2,101523,,,,,,,N
GR,2131,1,2,101524,,,,,,,N
GR,2141,3,2,101525,,,,,,,N
GR,2117,2,2,101526,,,,,,,N
GR,2121,2,2,101527,,,,,,,N
GR,2131,1,2,101528,,,,,,,N
GR,2131,2,2,101529,,,,,,,N
GR,2111,1,2,101530,,,,,,,N
GR,2121,2,2,101531,,,,,,,N
GR,2061,2,2,101532,,,,,,,N
GR,2061,2,2,101533,,,,,,,N
GR,2081,2,2,101534,,,,,,,N
GR,2087,2,2,101535,,,,,,,N
GR,2091,2,2,101536,,,,,,,N
GR,2094,3,2,101537,,,,,,,N
GR,2101,2,2,101538,,,,,,,N
GR,2091,2,2,101539,,,,,,,N
GR,2061,1,3,101540,,,,,,,N
GR,2111,1,2,101541,,,,,,,N
GR,2064,2,2,101542,,,,,,,N
GR,2067,2,2,101543,,,,,,,N
GR,2071,3,2,101544,,,,,,,N
GR,2151,1,2,101545,,,,,,,N
GR,2154,1,2,101546,,,,,,,N
GR,2101,2,2,101547,,,,,,,N
GR,2101,2,2,101548,,,,,,,N
GR,2101,2,2,101549,,,,,,,N
GR,2114,2,2,101550,,,,,,,N
GR,2077,2,2,101551,,,,,,,N
GR,2151,1,2,101552,,,,,,,N
GR,2101,2,2,101553,,,,,,,N
GR,2061,1,2,101554,,,,,,,N
GR,2181,2,2,101555,,,,,,,N
GR,2131,2,2,101556,,,,,,,N
GR,2101,2,2,101557,,,,,,,N
GR,2131,2,2,101558,,,,,,,N
GR,2081,2,2,101559,,,,,,,N
GR,2071,2,2,101560,,,,,,,N
GR,2064,1,2,101561,,,,,,,N
GR,2061,2,2,101562,,,,,,,N
GR,2091,1,2,101563,,,,,,,N
GR,2061,2,2,101564,,,,,,,N
GR,2061,1,2,101565,,,,,,,N
GR,2091,2,2,101566,,,,,,,N
GR,2101,2,2,101567,,,,,,,N
GR,2111,2,2,101568,,,,,,,N
UG,2067,1,1,101569,,,,,,,N
GR,2091,2,2,101570,,,,,,,N
GR,2111,2,2,101571,,,,,,,N
GR,2101,2,2,101572,,,,,,,N
GR,2101,2,2,101573,,,,,,,N
GR,2111,2,2,101574,,,,,,,N
GR,2121,2,2,101575,,,,,,,N
GR,2091,2,2,101576,,,,,,,N
GR,2081,2,2,101577,,,,,,,N
GR,2081,1,2,101578,,,,,,,N
GR,2077,2,2,101579,,,,,,,N
GR,2181,1,2,101580,,,,,,,N
GR,2111,1,2,101581,,,,,,,N
UG,2141,1,1,101582,,,,,,,N
GR,2121,2,2,101583,,,,,,,N
GR,2121,2,2,101584,,,,,,,N
GR,2091,2,2,101585,,,,,,,N
GR,2101,3,2,101586,,,,,,,N
GR,2067,2,2,101587,,,,,,,N
GR,2081,2,2,101588,,,,,,,N
GR,2141,2,2,101589,,,,,,,N
GR,2141,2,2,101590,,,,,,,N
GR,2091,1,2,101591,,,,,,,N
GR,2081,2,2,101592,,,,,,,N
GR,2161,1,2,101593,,,,,,,N
GR,2131,2,2,101594,,,,,,,N
GR,2131,2,2,101595,,,,,,,N
GR,2077,2,2,101596,,,,,,,N
GR,2081,2,2,101597,,,,,,,N
GR,2107,1,2,101598,,,,,,,N
GR,2087,2,2,101599,,,,,,,N
GR,2094,2,2,101600,,,,,,,N
GR,2077,2,2,101601,,,,,,,N
GR,2081,2,2,101602,,,,,,,N
GR,2101,2,2,101603,,,,,,,N
GR,2101,1,2,101604,,,,,,,N
GR,2151,1,2,101605,,,,,,,N
UG,2174,1,1,101606,,,,,,,N
GR,2114,1,2,101607,,,,,,,N
GR,2117,2,2,101608,,,,,,,N
GR,2171,2,2,101609,,,,,,,N
GR,2121,1,2,101610,,,,,,,N
GR,2171,2,2,101611,,,,,,,N
GR,2141,1,2,101612,,,,,,,N
GR,2121,2,2,101613,,,,,,,N
UG,2131,1,1,101614,,,,,,,N
GR,2084,1,2,101615,,,,,,,N
GR,2091,2,2,101616,,,,,,,N
GR,2061,1,2,101617,,,,,,,N
GR,2061,1,3,101618,,,,,,,N
GR,2141,1,2,101619,,,,,,,N
GR,2151,1,2,101620,,,,,,,N
GR,2067,2,2,101621,,,,,,,N
GR,2111,2,2,101622,,,,,,,N
GR,2111,1,2,101623,,,,,,,N
GR,2111,2,2,101624,,,,,,,N
GR,2181,1,2,101625,,,,,,,N
GR,2181,2,2,101626,,,,,,,N
GR,2101,2,2,101627,,,,,,,N
GR,2191,1,2,101628,,,,,,,N
GR,2101,2,2,101629,,,,,,,N
GR,2154,1,2,101630,,,,,,,N
GR,2111,1,3,101631,,,,,,,N
GR,2141,1,2,101632,,,,,,,N
GR,2181,1,2,101633,,,,,,,N
GR,2191,1,2,101634,,,,,,,N
GR,2087,2,2,101635,,,,,,,N
GR,2171,1,2,101636,,,,,,,N
GR,2161,2,2,101637,,,,,,,N
GR,2171,2,2,101638,,,,,,,N
GR,2171,1,2,101639,,,,,,,N
GR,2101,1,2,101640,,,,,,,N
GR,2104,2,2,101641,,,,,,,N
GR,2121,3,2,101642,,,,,,,N
GR,2121,2,2,101643,,,,,,,N
GR,2101,2,2,101644,,,,,,,N
GR,2181,2,2,101645,,,,,,,N
GR,2161,3,2,101646,,,,,,,N
GR,2107,2,2,101647,,,,,,,N
GR,2181,2,2,101648,,,,,,,N
GR,2131,1,3,101649,,,,,,,N
GR,2167,1,3,101650,,,,,,,N
UG,2151,1,1,101651,,,,,,,N
GR,2151,2,2,101652,,,,,,,N
GR,2151,1,2,101653,,,,,,,N
GR,2151,2,2,101654,,,,,,,N
GR,2171,1,2,101655,,,,,,,N
GR,2177,1,2,101656,,,,,,,N
GR,2061,2,2,101657,,,,,,,N
GR,2141,1,2,101658,,,,,,,N
GR,2151,3,2,101659,,,,,,,N
GR,2181,1,2,101660,,,,,,,N
GR,2061,2,2,101661,,,,,,,N
GR,2067,2,2,101662,,,,,,,N
GR,2151,2,2,101663,,,,,,,N
GR,2191,1,2,101664,,,,,,,N
GR,2131,2,2,101665,,,,,,,N
GR,2091,2,2,101666,,,,,,,N
GR,2181,1,2,101667,,,,,,,N
GR,2181,1,2,101668,,,,,,,N
GR,2154,1,2,101669,,,,,,,N
GR,2161,3,2,101670,,,,,,,N
GR,2184,1,2,101671,,,,,,,N
GR,2161,1,2,101672,,,,,,,N
GR,2101,2,2,101673,,,,,,,N
GR,2161,2,2,101674,,,,,,,N
GR,2171,2,2,101675,,,,,,,N
GR,2167,1,2,101676,,,,,,,N
GR,2121,2,2,101677,,,,,,,N
GR,2121,2,2,101678,,,,,,,N
GR,2191,1,2,101679,,,,,,,N
GR,2191,1,2,101680,,,,,,,N
UG,2154,1,1,101681,,,,,,,N
GR,2131,1,2,101682,,,,,,,N
GR,2151,2,2,101683,,,,,,,N
UG,2151,1,1,101684,,,,,,,N
GR,2181,1,2,101685,,,,,,,N
GR,2181,5,3,101686,,,,,,,N
GR,2181,1,2,101687,,,,,,,N
GR,2111,2,2,101688,,,,,,,N
GR,2171,1,2,101689,,,,,,,N
GR,2191,1,2,101690,,,,,,,N
GR,2201,2,2,101691,,,,,,,N
UG,2121,1,1,101692,,,,,,,N
UG,2184,1,1,101693,,,,,,,N
UG,2181,1,1,101694,,,,,,,N
GR,2191,4,2,101695,,,,,,,N
UG,2181,1,1,101696,,,,,,,N
GR,2191,4,2,101697,,,,,,,N
GR,2191,1,2,101698,,,,,,,N
GR,2134,3,2,101699,,,,,,,N
GR,2181,1,3,101700,,,,,,,N
GR,2181,1,2,101701,,,,,,,N
GR,2161,1,2,101702,,,,,,,N
GR,2091,3,2,101703,,,,,,,N
GR,2191,1,2,101704,,,,,,,N
GR,2131,2,2,101705,,,,,,,N
UG,2164,1,1,101706,,,,,,,N
GR,2174,1,2,101707,,,,,,,N
GR,2181,2,2,101708,,,,,,,N
GR,2141,3,2,101709,,,,,,,N
GR,2184,1,2,101710,,,,,,,N
GR,2141,3,2,101711,,,,,,,N
GR,2061,2,2,101712,,,,,,,N
GR,2061,2,3,101713,,,,,,,N
GR,2181,1,2,101714,,,,,,,N
GR,2181,1,2,101715,,,,,,,N
GR,2061,2,2,101716,,,,,,,N
GR,2061,2,2,101717,,,,,,,N
GR,2077,1,2,101718,,,,,,,N
GR,2101,2,2,101719,,,,,,,N
GR,2061,1,2,101720,,,,,,,N
GR,2191,1,2,101721,,,,,,,N
GR,2101,2,2,101722,,,,,,,N
GR,2061,2,2,101723,,,,,,,N
GR,2061,2,2,101724,,,,,,,N
GR,2061,2,2,101725,,,,,,,N
UG,2061,1,1,101726,,,,,,,N
GR,2061,1,3,101727,,,,,,,N
GR,2061,1,3,101728,,,,,,,N
GR,2061,2,2,101729,,,,,,,N
GR,2067,2,2,101730,,,,,,,N
UG,2154,1,1,101731,,,,,,,N
GR,2067,2,2,101732,,,,,,,N
GR,2084,1,2,101733,,,,,,,N
GR,2061,2,2,101734,,,,,,,N
UG,2061,1,1,101735,,,,,,,N
GR,2097,1,2,101736,,,,,,,N
GR,2061,2,2,101737,,,,,,,N
GR,2061,2,2,101738,,,,,,,N
GR,2064,1,2,101739,,,,,,,N
GR,2151,1,2,101740,,,,,,,N
GR,2161,1,2,101741,,,,,,,N
GR,2161,2,2,101742,,,,,,,N
GR,2171,2,2,101743,,,,,,,N
GR,2091,2,2,101744,,,,,,,N
GR,2061,1,3,101745,,,,,,,N
GR,2111,2,2,101746,,,,,,,N
GR,2071,2,2,101747,,,,,,,N
GR,2081,2,2,101748,,,,,,,N
GR,2067,1,3,101749,,,,,,,N
GR,2061,2,2,101750,,,,,,,N
GR,2081,2,2,101751,,,,,,,N
GR,2067,2,2,101752,,,,,,,N
GR,2094,2,2,101753,,,,,,,N
GR,2067,3,2,101754,,,,,,,N
GR,2061,1,2,101755,,,,,,,N
GR,2091,1,2,101756,,,,,,,N
GR,2111,2,2,101757,,,,,,,N
GR,2061,2,2,101758,,,,,,,N
GR,2077,2,2,101759,,,,,,,N
GR,2061,1,2,101760,,,,,,,N
GR,2111,2,2,101761,,,,,,,N
GR,2077,2,2,101762,,,,,,,N
GR,2081,2,2,101763,,,,,,,N
GR,2081,2,2,101764,,,,,,,N
GR,2077,2,2,101765,,,,,,,N
GR,2061,2,3,101766,,,,,,,N
GR,2061,2,2,101767,,,,,,,N
GR,2091,2,2,101768,,,,,,,N
GR,2087,2,2,101769,,,,,,,N
GR,2094,1,2,101770,,,,,,,N
GR,2091,2,2,101771,,,,,,,N
GR,2094,1,2,101772,,,,,,,N
GR,2061,2,3,101773,,,,,,,N
GR,2101,2,2,101774,,,,,,,N
GR,2164,1,2,101775,,,,,,,N
GR,2061,1,3,101776,,,,,,,N
GR,2061,1,2,101777,,,,,,,N
GR,2141,2,2,101778,,,,,,,N
GR,2061,2,2,101779,,,,,,,N
UG,2124,1,1,101780,,,,,,,N
GR,2121,1,2,101781,,,,,,,N
GR,2061,1,2,101782,,,,,,,N
GR,2064,2,2,101783,,,,,,,N
GR,2121,2,2,101784,,,,,,,N
GR,2131,1,2,101785,,,,,,,N
GR,2081,2,2,101786,,,,,,,N
GR,2121,1,2,101787,,,,,,,N
GR,2141,1,2,101788,,,,,,,N
GR,2104,1,3,101789,,,,,,,N
GR,2101,2,2,101790,,,,,,,N
GR,2101,2,2,101791,,,,,,,N
GR,2121,2,2,101792,,,,,,,N
GR,2081,2,2,101793,,,,,,,N
GR,2157,3,2,101794,,,,,,,N
UG,2111,1,1,101795,,,,,,,N
GR,2111,1,2,101796,,,,,,,N
GR,2061,1,2,101797,,,,,,,N
GR,2131,2,2,101798,,,,,,,N
GR,2121,2,2,101799,,,,,,,N
GR,2091,2,3,101800,,,,,,,N
GR,2091,2,2,101801,,,,,,,N
GR,2101,2,2,101802,,,,,,,N
GR,2101,2,2,101803,,,,,,,N
GR,2171,2,2,101804,,,,,,,N
GR,2111,2,2,101805,,,,,,,N
GR,2121,2,2,101806,,,,,,,N
GR,2064,2,2,101807,,,,,,,N
GR,2111,2,2,101808,,,,,,,N
GR,2114,2,2,101809,,,,,,,N
GR,2111,2,2,101810,,,,,,,N
GR,2081,2,2,101811,,,,,,,N
GR,2121,2,2,101812,,,,,,,N
GR,2131,2,2,101813,,,,,,,N
GR,2081,2,2,101814,,,,,,,N
GR,2081,2,2,101815,,,,,,,N
GR,2171,2,2,101816,,,,,,,N
UG,2151,1,1,101817,,,,,,,N
GR,2181,2,2,101818,,,,,,,N
GR,2077,2,2,101819,,,,,,,N
GR,2161,2,2,101820,,,,,,,N
GR,2071,3,2,101821,,,,,,,N
GR,2161,2,2,101822,,,,,,,N
GR,2091,2,2,101823,,,,,,,N
GR,2091,2,2,101824,,,,,,,N
UG,2121,1,1,101825,,,,,,,N
GR,2101,2,2,101826,,,,,,,N
GR,2064,2,2,101827,,,,,,,N
GR,2091,2,2,101828,,,,,,,N
GR,2151,1,2,101829,,,,,,,N
GR,2151,1,2,101830,,,,,,,N
GR,2067,2,2,101831,,,,,,,N
GR,2097,2,2,101832,,,,,,,N
GR,2131,3,2,101833,,,,,,,N
UG,2091,1,1,101834,,,,,,,N
GR,2111,3,2,101835,,,,,,,N
GR,2091,2,2,101836,,,,,,,N
GR,2141,2,2,101837,,,,,,,N
GR,2111,2,2,101838,,,,,,,N
GR,2081,1,2,101839,,,,,,,N
GR,2161,2,2,101840,,,,,,,N
GR,2171,1,2,101841,,,,,,,N
GR,2091,2,2,101842,,,,,,,N
GR,2121,2,2,101843,,,,,,,N
GR,2121,2,2,101844,,,,,,,N
GR,2147,1,2,101845,,,,,,,N
GR,2061,2,2,101846,,,,,,,N
GR,2061,2,2,101847,,,,,,,N
GR,2061,2,2,101848,,,,,,,N
GR,2091,2,2,101849,,,,,,,N
GR,2101,2,2,101850,,,,,,,N
GR,2111,1,2,101851,,,,,,,N
GR,2081,2,2,101852,,,,,,,N
GR,2084,2,2,101853,,,,,,,N
GR,2061,2,2,101854,,,,,,,N
GR,2111,2,2,101855,,,,,,,N
UG,2114,1,1,101856,,,,,,,N
UG,2114,1,1,103990,,,,,,,N
GR,2131,1,2,101857,,,,,,,N
GR,2131,1,2,101858,,,,,,,N
GR,2131,1,2,101859,,,,,,,N
GR,2084,2,2,101860,,,,,,,N
GR,2091,3,2,101861,,,,,,,N
GR,2101,2,2,101862,,,,,,,N
GR,2151,1,2,101863,,,,,,,N
GR,2101,2,2,101864,,,,,,,N
UG,2121,1,1,101865,,,,,,,N
GR,2141,2,2,101866,,,,,,,N
GR,2101,2,2,101867,,,,,,,N
GR,2107,2,2,101868,,,,,,,N
GR,2111,2,2,101869,,,,,,,N
GR,2121,3,2,101870,,,,,,,N
GR,2181,3,2,101871,,,,,,,N
GR,2061,2,2,101872,,,,,,,N
UG,2061,1,1,101873,,,,,,,N
GR,2061,1,3,101874,,,,,,,N
GR,2077,2,2,101875,,,,,,,N
GR,2084,2,2,101876,,,,,,,N
GR,2061,2,2,101877,,,,,,,N
GR,2061,2,2,101878,,,,,,,N
GR,2151,2,2,101879,,,,,,,N
GR,2181,2,2,101880,,,,,,,N
GR,2061,2,2,101881,,,,,,,N
GR,2071,2,2,101882,,,,,,,N
GR,2104,2,2,101883,,,,,,,N
GR,2181,1,2,101884,,,,,,,N
GR,2141,3,2,101885,,,,,,,N
GR,2061,2,2,101886,,,,,,,N
GR,2061,2,2,101887,,,,,,,N
GR,2127,1,2,101888,,,,,,,N
GR,2131,2,2,101889,,,,,,,N
GR,2151,1,2,101890,,,,,,,N
UG,2121,1,1,101891,,,,,,,N
GR,2141,1,2,101892,,,,,,,N
GR,2141,2,2,101893,,,,,,,N
GR,2141,1,3,101894,,,,,,,N
GR,2121,2,2,101895,,,,,,,N
GR,2151,2,2,101896,,,,,,,N
GR,2151,1,2,101897,,,,,,,N
GR,2161,1,2,101898,,,,,,,N
GR,2101,1,3,101899,,,,,,,N
GR,2161,3,2,101900,,,,,,,N
GR,2181,1,2,101901,,,,,,,N
GR,2151,1,2,101902,,,,,,,N
GR,2141,3,2,101903,,,,,,,N
GR,2121,2,2,101904,,,,,,,N
GR,2121,2,2,101905,,,,,,,N
GR,2131,1,2,101906,,,,,,,N
GR,2191,1,2,101907,,,,,,,N
GR,2171,1,2,101908,,,,,,,N
GR,2191,1,2,101909,,,,,,,N
GR,2151,1,2,101910,,,,,,,N
UG,2151,1,1,101911,,,,,,,N
GR,2161,1,3,101912,,,,,,,N
GR,2077,1,2,101913,,,,,,,N
GR,2091,1,2,101914,,,,,,,N
GR,2161,2,2,101915,,,,,,,N
GR,2181,1,2,101916,,,,,,,N
GR,2177,3,2,101917,,,,,,,N
GR,2181,1,2,101918,,,,,,,N
GR,2191,1,2,101919,,,,,,,N
GR,2171,1,2,101920,,,,,,,N
GR,2191,1,2,101921,,,,,,,N
GR,2191,4,2,101922,,,,,,,N
GR,2101,1,2,101923,,,,,,,N
GR,2111,2,2,101924,,,,,,,N
GR,2191,1,2,101925,,,,,,,N
GR,2194,1,2,101926,,,,,,,N
GR,2171,1,3,101927,,,,,,,N
GR,2181,3,2,101928,,,,,,,N
GR,2121,2,2,101929,,,,,,,N
GR,2151,1,2,101930,,,,,,,N
GR,2201,2,2,101931,,,,,,,N
GR,2117,1,2,101932,,,,,,,N
GR,2131,1,2,101933,,,,,,,N
GR,2117,2,2,101934,,,,,,,N
GR,2161,1,2,101935,,,,,,,N
GR,2131,1,2,101936,,,,,,,N
GR,2151,1,2,101937,,,,,,,N
GR,2191,1,2,101938,,,,,,,N
GR,2077,2,2,101939,,,,,,,N
GR,2171,1,2,101940,,,,,,,N
GR,2161,1,2,101941,,,,,,,N
GR,2191,1,2,101942,,,,,,,N
GR,2151,1,2,101943,,,,,,,N
GR,2151,1,2,101944,,,,,,,N
GR,2161,1,2,101945,,,,,,,N
GR,2061,2,2,101946,,,,,,,N
GR,2061,2,2,101947,,,,,,,N
GR,2064,2,2,101948,,,,,,,N
GR,2181,1,2,101949,,,,,,,N
GR,2191,1,2,101950,,,,,,,N
GR,2151,1,3,101951,,,,,,,N
GR,2121,1,3,101952,,,,,,,N
GR,2121,2,2,101953,,,,,,,N
GR,2131,1,2,101954,,,,,,,N
GR,2181,1,2,101955,,,,,,,N
GR,2081,1,2,101956,,,,,,,N
GR,2161,1,2,101957,,,,,,,N
GR,2181,1,2,101958,,,,,,,N
GR,2061,1,2,101959,,,,,,,N
GR,2181,2,2,101960,,,,,,,N
GR,2154,3,2,101961,,,,,,,N
UG,2154,1,1,101962,,,,,,,N
GR,2161,1,2,101963,,,,,,,N
GR,2191,1,2,101964,,,,,,,N
GR,2181,1,2,101965,,,,,,,N
GR,2061,1,2,101966,,,,,,,N
GR,2104,1,3,101967,,,,,,,N
GR,2061,1,2,101968,,,,,,,N
GR,2091,2,2,101969,,,,,,,N
GR,2191,5,3,101970,,,,,,,N
GR,2097,1,2,101971,,,,,,,N
UG,2061,1,1,101972,,,,,,,N
GR,2097,2,2,101973,,,,,,,N
